,Unnamed: 0,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49,augmented_text
4103,7759,23291,0.0,{DELIVERY},Очень долго едет заказ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Давненько не виделись.
4104,7762,20597,4.0,{DELIVERY},"Все отлично, если бы доставка реально занимала [NUM] минут",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Всё в порядке, если доставка заняла [НУМ] минут."
4105,7763,15524,6.0,"{DELIVERY,SUPPORT,PAYMENT,CATALOG_NAVIGATION}","Доставка быстрая, вежливые курьеры. Но цены на продукцию поднялись",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Доставка - это быстрый, вежливый курьер, но цены на товары выросли."
4106,7765,14291,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}","Ужасная доставка, заказ везли почти [NUM] минут, мороженое без термопакетов превратилось в кашу",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ужасная доставка, заказ почти [NUM] минут, мороженое без термопаков превратилось в кашу."
4107,7768,26116,6.0,"{PRODUCTS_QUALITY,PROMOTIONS}",:[NUM],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,: [НУМ]
4108,7773,1217,4.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION}",Все хорошо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Всё хорошо.
4109,7774,26909,3.0,"{SUPPORT,PRODUCTS_QUALITY}",Часто доставляют продукты с истекающим сроком годности! Например десяток яиц у которых через [NUM] дня заканчивается срок годности! Нет возможности оставить пожелания для сборщика! Невозможно связаться с поддержкой в приложении,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Они часто доставляют продукты с истекшим сроком годности! Например, дюжина яиц, которые заканчивают срок годности после [NUM] дней! Невозможно оставить желание сборщикам! Невозможно связаться с поддержкой в приложении."
4110,7777,339,4.0,"{DELIVERY,PRODUCTS_QUALITY,ASSORTMENT}","То что много разных товаров - ХОРОШО, но постоянно как сделаю заказ,вечные опоздания, никаких предупреждений насчет этого,пока САМА не начнешь звонить,никто не предупреждает об опозданиях курьера. Если оценивать по [NUM] балльное шкале [NUM]/[NUM]",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Что там много разных товаров, но всегда так, как я собираюсь заказать, и я буду опаздывать, и никто не предупреждает об этом, пока САМА не начнет звонить, никто не скажет мне, что курьер опаздывает."
4111,7778,25551,6.0,"{PRODUCTS_QUALITY,ASSORTMENT,DELIVERY}","Несколько раз привозили испорченный товар, либо вздутый, либо с плесенью. Добавьте как во ВкусВилл место для комментария для сборщика, чтобы можно было писать: положите этот продукт только если он уже созрел, а не как камень.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Несколько раз вы приносили испорченные товары, или раздутые, и добавляли пространство для комментариев сборщика к ""Вкусу Уилла"", чтобы вы могли написать: опустить продукт, только если он созрел, а не как камень."
4112,7781,26394,3.0,{PRODUCTS_QUALITY},Качество сборки и доставки оставляет желать лучшего. Несколько раз привозили просроченные продукты,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Качество сборки и доставки оставляет желать лучшего.
4113,7782,2111,2.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE}","Давно клиенты «Самоката». Полюбили за быструю доставку и хороший выбор товаров. Но сейчас постоянно обманывают о времени доставки. Лучше бы сразу писали, что ждать [NUM]-[NUM] минут и ожидания не были бы такими. Скорее всего,придётся переходить на другой сервис",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Прошло много времени с тех пор, как клиенты Самоката любили быструю доставку и хороший выбор товаров, но теперь они постоянно изменяют времени доставки, и им лучше сразу же написать, что ожидание [NUM]-- [NUM] минут и ожидание было бы не таким."
4114,7785,25202,6.0,"{PRICE,PROMOTIONS,PAYMENT,DELIVERY}",Увеличите количество курьеров !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Увеличить число курьеров!
4115,7787,25544,2.0,"{PRODUCTS_QUALITY,ASSORTMENT,CATALOG_NAVIGATION}","То что запечатлено, норм, а молочка, мясо , фрукты , овощи всегда привозят гнилые протухшие, или впитавшие запах сырости , подвала, плесени гнили",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"То, что запечатано, нормально, и молоко, мясо, фрукты, овощи всегда приносят в гнилую, гнилую, или пропитывают в сыром, подвале, плесени."
4116,7788,6792,3.0,"{PRODUCTS_QUALITY,ASSORTMENT,PRICE,PROMOTIONS}",ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Хорошо.
4117,7790,148,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}","Курьеры вечно приносят продукты в ужасном состоянии,слиплись пельмени,вареники,протекло масло-извинте,вот ваш заказ.Цены приятные,дизайнеру приложения,как и менеджеру по продажам огромный респект",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Курьеры всегда приносят еду в ужасном состоянии, прилипая к пельмени, сваркам, течь масло-простите, это ваш заказ."
4118,7791,19809,4.0,"{PROMOTIONS,CATALOG_NAVIGATION,PAYMENT}",Хороший сервис доставки еды,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Хорошее питание.
4119,7792,10873,0.0,{DELIVERY},"Не верные данные в приложении, долгая доставка",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Неисправные данные в приложении, длительная поставка"
4120,7796,1525,6.0,{DELIVERY},Все отлично,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Всё в порядке.
4121,7798,21220,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Выбор продуктов бывает иногда очень мал, не знаешь даже что взять, поэтому легче сходить в магазин",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Выбор пищи иногда очень мал, вы даже не знаете, что принимать, так что проще ходить по магазинам."
4122,7799,15335,0.0,"{PROMOTIONS,PRICE}","Как комплимент начислили скидку, а по факту стоимость товара сначала увеличили стоимость товара, а потом как будто сделали скидку. Позор вашему сервису!",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Как комплимент оплатил скидку, и на самом деле стоимость товара сначала повысила стоимость товара, а затем она выглядела как скидка."
4123,7803,14522,1.0,{DELIVERY},Качество продуктов плохое но доставка это хорошо,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Качество продукции плохое, но доставка хорошая."
4124,7804,22985,0.0,"{DELIVERY,SUPPORT}",Стали работать ужасно в плане скорости доставки. Не оправдываете свое название,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ты ужасно много работаешь над скоростью доставки.
4125,7805,10348,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,DELIVERY,PAYMENT,SUPPORT,CATALOG_NAVIGATION}","Заказываю очень редко . И каждый раз косяки происходят . То просрочку привозят , то ненадлежащего качества товар , то приходится доставку больше часа ждать , и при всем при том еще и цены сильно завышены. Я считаю это все неоправданно",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Я заказываю очень редко, и каждый раз, когда происходит косяк, задерживается, неадекватное качество продукта, его нужно доставлять более чем на час, и в то же время цена очень высока."
4126,7806,26575,3.0,"{PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,ASSORTMENT}",Не по всему городу есть доставка к сожалению,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,По всему городу нет доставки.
4127,7808,17193,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT,SUPPORT}",Цены у вас очень высокие продукты плохие,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"У вас очень высокие цены, у вас плохие продукты."
4128,7809,24860,6.0,"{PRICE,DELIVERY}","Часто опаздывает курьер, цены порой сильно выше,чем в обычных магазинах",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Часто курьер опаздывает, и цены иногда намного выше, чем в обычных магазинах."
4129,7810,14265,4.0,"{ASSORTMENT,DELIVERY,SUPPORT}",Курьеры гавно,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Курьеры дерьмовые.
4130,7811,20424,4.0,{DELIVERY},Долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Длительные поставки
4131,7812,21736,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,SUPPORT}",.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ну, не знаю."
4132,7813,8001,3.0,{DELIVERY},"Доставка отвратительная, постоянные задержки",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Доставка отвратительна, постоянные задержки"
4133,7814,25337,6.0,"{PRICE,PROMOTIONS}","Минимальная сумма для заказа иногда бывает слишком завышенной, но в целом приложение и сервис удобные",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Минимальная сумма заказа иногда слишком высока, однако приложение и обслуживание, как правило, являются удобными для пользователей."
4134,7815,24008,3.0,{DELIVERY},все классно!Только до нас заказ идёт [NUM] минут хотелось бы как раньше [NUM](,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Только мы получаем заказ на несколько минут, как я хотел бы сделать это раньше."
4135,7816,17246,4.0,"{DELIVERY,ASSORTMENT}",Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Давненько не виделись.
4136,7823,20906,2.0,"{ASSORTMENT,PRICE,DELIVERY}","Очень долгая доставка, заказ минимум от [NUM]р это очень плохо",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень долгая доставка, минимальный заказ от [NUM]r очень плох."
4137,7824,730,4.0,"{CATALOG_NAVIGATION,PROMOTIONS,PRICE}",Все устраивает,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Всё хорошо.
4138,7826,16645,6.0,"{PROMOTIONS,DELIVERY}","Классные ребята, цены завышены, но доступные. Было бы круто следить где курьеры, или хотя бы показывать точное время, потому что говорят через [NUM] минут будет, а через [NUM] минут говорят что задерживается немного, как то нелогично, рассчитывайте сразу время.",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Крутые ребята, цены высоки, но они доступны, и было бы круто увидеть, где курьеры, или, по крайней мере, показать точное время, потому что они говорят в [NUM] минутах, и в [NUM] минутах они говорят, что они немного опаздывают, это не логично, пересчитайте время прямо сейчас."
4139,7827,21785,6.0,"{ASSORTMENT,PRODUCTS_QUALITY}",Качество фруктов не всегда хорошее. А самое большее преимущество - время доставки - зачастую не выполняется,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Качество фруктов не всегда является хорошим, а самое большое преимущество - время доставки - зачастую не выполняется."
4140,7829,22562,3.0,"{DELIVERY,PRICE}","Очень долгая доставка, нет никаких персональных скидок и рабочих промокодов (как это было в начале работы Самокат). Раньше в качестве извинения могли предложить скидку, сейчас ничего подобного. Доставка ужасно долгая, [NUM] минут ждать порой нет возможности",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Очень долгая поставка, нет личных скидок и нет рабочих промодисток (как это было в начале работы Замокта). Ранее, в качестве извинения, они могли предложить скидку, теперь ничего подобного. Доставка ужасно длинная, иногда нет возможности ждать."
4141,7830,21149,3.0,"{ASSORTMENT,PRICE,PROMOTIONS}",Слишком высокие цены долгая доставка маленький ассортимент продуктов.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слишком высокая цена для поставки небольшого ассортимента товаров.
4142,7832,4454,0.0,"{PRODUCTS_QUALITY,DELIVERY,SUPPORT,PRICE}","Приходит просроченная продукция, каждый раз обещают, что последний раз, но так ничего и не меняется",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Есть срок годности продукта, каждый раз, когда они обещают, что это последний раз, но ничего не меняется."
4143,7833,9006,3.0,"{PRICE,PROMOTIONS,PAYMENT,DELIVERY,ASSORTMENT,PRODUCTS_QUALITY}","Ничего хорошего, раньше было лучше",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Это было нехорошо, раньше было лучше."
4144,7836,914,1.0,"{CATALOG_NAVIGATION,PAYMENT,DELIVERY}",Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Давненько не виделись.
4145,7837,24040,3.0,{DELIVERY},Практически никогда не успеваете доставить за обещанные [NUM] минут,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ты почти никогда не доставляешь вовремя на обещанные минуты.
4146,7838,5154,6.0,"{ASSORTMENT,PROMOTIONS,DELIVERY}","все норм ,только мало готовой еды по с равнению с другими городами и иногда доставка не [NUM] ,а целый час занимает",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Всё нормально, только небольшое количество готовой пищи по сравнению с другими городами, и иногда доставка не [NUM], но занимает час."
4147,7840,11348,4.0,"{PRICE,PROMOTIONS,CATALOG_NAVIGATION,ASSORTMENT}",добавьте больше веган позиций🙏🏼 и будет [NUM]/[NUM],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,добавить больше веганских позиций и это будет [NUM] [NUM]
4148,7849,25873,6.0,"{PRODUCTS_QUALITY,PRICE,ASSORTMENT}",Иногда привозите не самые свежие или качественные продукты. Большая наценка на товары.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Иногда ты не приносишь самые свежие или качественные продукты.
4149,7853,5089,4.0,"{ASSORTMENT,PROMOTIONS,PRICE,DELIVERY}","Здравствуйте, всё отлично, иногда задерживается доставка, и ассортимент маловат, в остальном довольна! 👍",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Здравствуйте, все в порядке, иногда доставка задерживается, и дальность немного маленькая, в остальном счастливая!"
4150,7854,201,3.0,"{PRICE,PROMOTIONS,DELIVERY,ASSORTMENT}",хз,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Гц
4151,7855,5421,1.0,"{PRICE,DELIVERY}","Постоянно долгая доставка, цены стали выше",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Цены на сталь постоянно растут.
4152,7856,3781,0.0,"{SUPPORT,DELIVERY,PROMOTIONS,PRICE,PRODUCTS_QUALITY,ASSORTMENT}",Стали очень долго вести. И часто попадаются испорченные продукты,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Прошло много времени, и много испорченной еды."
4153,7859,16207,4.0,"{PRODUCTS_QUALITY,PROMOTIONS}","В сбермаркете есть рейтинг продуктов и возможность оставлять отзыв о том или ином товаре.Очень помогает при выборе.Не хватает фильтра"" по акции"" или ""без змж""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Есть рейтинг продукта и возможность оставить обзор продукта, очень полезный в выборе, недостаточно фильтра на складе или ""без змеи""."
4154,7862,6241,6.0,"{PRICE,PROMOTIONS,PAYMENT}","Было шикарно когда небыло минимальный суммы заказа, с момента как это появилось, заказываю теперь не так часто как раньше",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Это было круто, когда не было минимального порядка с момента его появления, так что я не заказываю так часто, как раньше."
4155,7863,15633,3.0,"{DELIVERY,SUPPORT,PRODUCTS_QUALITY}",Сборщикам все равно на комментарии,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Коллекционерам плевать на комментарии.
4156,7864,22561,3.0,"{DELIVERY,PRICE}",Долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Давненько не виделись.
4157,7867,26756,6.0,{PROMOTIONS},Все отлично,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Всё в порядке.
4158,7868,10,6.0,"{DELIVERY,PRICE,PROMOTIONS,CATALOG_NAVIGATION,PAYMENT}",Слишком долгая стала доставка,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Слишком долго, чтобы доставить."
4159,7869,19566,6.0,"{DELIVERY,PRICE}",Отмените минимальную стоимость заказа,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Отмена минимальной покупной цены
4160,7871,21420,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,CATALOG_NAVIGATION,PROMOTIONS,PAYMENT,DELIVERY,SUPPORT}",Хуйня)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(Грёбаное дерьмо)
4161,7872,24060,3.0,{DELIVERY},"Пицца с надписью ""Привезем грячую"" привезли очень холодную",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Пицца со знаком ""Мы принесём грязь"" пришла очень холодно."
4162,7873,5036,3.0,"{PRICE,PAYMENT,ASSORTMENT,DELIVERY}","Практически перестал пользоваться с появлением минимальной суммы заказа. Ранее был постоянным клиентом. Еще очень понятна ситуация со скоростью доставки. Если раньше даркстор был в промзоне, то сейчас он в соседнем доме, при этом время доставки увеличилос",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Он почти перестал использовать минимальное количество заказа ранее, это был постоянный клиент, также очень ясна скорость доставки, если декстер был в зоне выпускного, он в соседнем доме, и время доставки увеличилось."
4163,7874,19505,4.0,"{DELIVERY,ASSORTMENT,CATALOG_NAVIGATION}","Очень долгая доставка частенько, по [NUM] минут. Ассортимент слабый. Поиск по приложению странный. Пишешь масло, выходит часть масла, а чтоб увидеть все масла - надо в особый раздел зайти. Ну , это тупо пример. А в целом самокат нравится",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Это очень длинная доставка, часто, на [NUM] минут. Это слабый диапазон. Это странный поиск приложения. Вы пишете масло, оно выходит, и чтобы увидеть все масла, вы должны зайти в специальный раздел. Ну, это тупой пример."
4164,7875,25489,6.0,{PRICE},"Хороший сервис, цены дорогие",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Хорошее обслуживание, дорогие цены."
4165,7876,23004,0.0,"{DELIVERY,SUPPORT}",Отмечают что заказ доставлен а его ещё нет,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Заметьте, что заказ доставлен и еще не доставлен."
4166,7877,26434,4.0,{PRODUCTS_QUALITY},Привезли пельмени и вареники в размороженном слипшем виде,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Пельмени и глушители были доставлены в нефрахтованной, развратной форме."
